workerid	rt	name	item	gender	sentence	item_type	response	slide_number_in_experiment	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes	evidence	evidence_type	evidence_subtype	evidence_type_greg	evidence_subtype_greg
51	27037	Jacob	train	M	The train must be late.	must	0.7	8	english	2	Female	41	no	Yes	3	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	32SVAV9L3F898SVO19NKKE6C8E3A3T	51	Submitted	Thu Nov 27 08:44:36 PST 2014	Mon Nov 24 08:25:57 PST 2014	Mon Nov 24 08:44:36 PST 2014						[]	{}	7.038533333	'He was waiting for it'	perceptual	experience	perceptual	
52	56154	Anna	dog	F	The neighbor's dog is probably barking.	probably	0.51	3	English	2	Female	33	Thank you.	Yes	2	Windows	1080	1920	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3SUWZRL0MYCBVOZI0GN4N08N3K46ER	52	Submitted	Thu Nov 27 08:46:47 PST 2014	Mon Nov 24 08:28:09 PST 2014	Mon Nov 24 08:46:47 PST 2014						[]	{}	4.499433333	"'If my office is at home, they it is very possible she looked out the window and saw the dog barking.'"	perceptual_uncertain		perceptual	
52	27435	Shirley	dinner	F	Dinner is ready.	bare	0.75	4	English	2	Female	33	Thank you.	Yes	2	Windows	1080	1920	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3SUWZRL0MYCBVOZI0GN4N08N3K46ER	52	Submitted	Thu Nov 27 08:46:47 PST 2014	Mon Nov 24 08:28:09 PST 2014	Mon Nov 24 08:46:47 PST 2014						[]	{}	4.499433333	'She brought it to the office for me.'	perceptual	experience	perceptual	
52	29399	Edward	coffee	M	The coffee might be cold.	might	0.65	5	English	2	Female	33	Thank you.	Yes	2	Windows	1080	1920	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3SUWZRL0MYCBVOZI0GN4N08N3K46ER	52	Submitted	Thu Nov 27 08:46:47 PST 2014	Mon Nov 24 08:28:09 PST 2014	Mon Nov 24 08:46:47 PST 2014						[]	{}	4.499433333	'He probably knows when the coffee was made and how long it has been sitting.'	inferential		inferential	
52	52046	Betty	train	F	I think the train is late.	think	0.51	6	English	2	Female	33	Thank you.	Yes	2	Windows	1080	1920	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3SUWZRL0MYCBVOZI0GN4N08N3K46ER	52	Submitted	Thu Nov 27 08:46:47 PST 2014	Mon Nov 24 08:28:09 PST 2014	Mon Nov 24 08:46:47 PST 2014						[]	{}	4.499433333	'She may have called and checked on the status of the train and found out it was late.'	reportative		reportative	
52	52036	Michelle	sun	F	It must be sunny out.	must	0.3	7	English	2	Female	33	Thank you.	Yes	2	Windows	1080	1920	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3SUWZRL0MYCBVOZI0GN4N08N3K46ER	52	Submitted	Thu Nov 27 08:46:47 PST 2014	Mon Nov 24 08:28:09 PST 2014	Mon Nov 24 08:46:47 PST 2014						[]	{}	4.499433333	"'Unless she saw the sun before she walked into the office, I do not know how she would know that.'"	perceptual	seeing	neg	
52	14861	Thomas	rain	M	I know it's raining.	know	0.88	8	English	2	Female	33	Thank you.	Yes	2	Windows	1080	1920	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3SUWZRL0MYCBVOZI0GN4N08N3K46ER	52	Submitted	Thu Nov 27 08:46:47 PST 2014	Mon Nov 24 08:28:09 PST 2014	Mon Nov 24 08:46:47 PST 2014						[]	{}	4.499433333	'He hears the rain outside.'	perceptual	hearing	perceptual	
53	28140	Julie	dinner	F	Dinner might be ready.	might	0.4	3	emglish	1	Female	30		Yes	2	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	33NF62TLXJ1Q5J6ZGLSWUZQX9NLJKV	53	Submitted	Thu Nov 27 08:49:48 PST 2014	Mon Nov 24 08:40:59 PST 2014	Mon Nov 24 08:49:48 PST 2014						[]	{}	2.05625	'she smells it?'	perceptual	smelling	perceptual	
53	13676	Samuel	rain	M	I know it's raining.	know	0.9	4	emglish	1	Female	30		Yes	2	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	33NF62TLXJ1Q5J6ZGLSWUZQX9NLJKV	53	Submitted	Thu Nov 27 08:49:48 PST 2014	Mon Nov 24 08:40:59 PST 2014	Mon Nov 24 08:49:48 PST 2014						[]	{}	2.05625	'he saw it '	perceptual	seeing	perceptual	
53	17002	Betty	sun	F	It's probably sunny out.	probably	0.62	5	emglish	1	Female	30		Yes	2	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	33NF62TLXJ1Q5J6ZGLSWUZQX9NLJKV	53	Submitted	Thu Nov 27 08:49:48 PST 2014	Mon Nov 24 08:40:59 PST 2014	Mon Nov 24 08:49:48 PST 2014						[]	{}	2.05625	'she read the weather'	reportative		reportative	
53	15673	Elizabeth	train	F	I think the train is late.	think	0.25	6	emglish	1	Female	30		Yes	2	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	33NF62TLXJ1Q5J6ZGLSWUZQX9NLJKV	53	Submitted	Thu Nov 27 08:49:48 PST 2014	Mon Nov 24 08:40:59 PST 2014	Mon Nov 24 08:49:48 PST 2014						[]	{}	2.05625	'she was waiting on someone on the train'	inferential		inferential	
53	8737	Ronald	dog	M	The neighbor's dog is barking.	bare	0.94	7	emglish	1	Female	30		Yes	2	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	33NF62TLXJ1Q5J6ZGLSWUZQX9NLJKV	53	Submitted	Thu Nov 27 08:49:48 PST 2014	Mon Nov 24 08:40:59 PST 2014	Mon Nov 24 08:49:48 PST 2014						[]	{}	2.05625	'he hears it'	perceptual	hearing	perceptual	
53	12860	Shirley	coffee	F	The coffee must be cold.	must	0.66	8	emglish	1	Female	30		Yes	2	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	33NF62TLXJ1Q5J6ZGLSWUZQX9NLJKV	53	Submitted	Thu Nov 27 08:49:48 PST 2014	Mon Nov 24 08:40:59 PST 2014	Mon Nov 24 08:49:48 PST 2014						[]	{}	2.05625	'it was made long ago'	inferential		inferential	
54	20717	David	sun	M	It's sunny out.	bare	1	3	english	2	Male	32		Yes	1	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3QEMNNSB2XYP7IZNNVHCNWQYYJND74	54	Submitted	Thu Nov 27 08:54:07 PST 2014	Mon Nov 24 08:32:47 PST 2014	Mon Nov 24 08:54:07 PST 2014						[]	{}	7.228383333	'he was outside'	perceptual	experience	perceptual	
54	23169	Jeffrey	rain	M	It might be raining.	might	0.48	4	english	2	Male	32		Yes	1	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3QEMNNSB2XYP7IZNNVHCNWQYYJND74	54	Submitted	Thu Nov 27 08:54:07 PST 2014	Mon Nov 24 08:32:47 PST 2014	Mon Nov 24 08:54:07 PST 2014						[]	{}	7.228383333	'he thinks he hears rain'	perceptual_uncertain	hearing	perceptual_uncertain	
54	22050	Brian	dinner	M	I know dinner is ready.	know	1	5	english	2	Male	32		Yes	1	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3QEMNNSB2XYP7IZNNVHCNWQYYJND74	54	Submitted	Thu Nov 27 08:54:07 PST 2014	Mon Nov 24 08:32:47 PST 2014	Mon Nov 24 08:54:07 PST 2014						[]	{}	7.228383333	'he came to gather you for dinner'	perceptual		reportative	
54	17728	Daniel	coffee	M	The coffee is probably cold.	probably	0.81	6	english	2	Male	32		Yes	1	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3QEMNNSB2XYP7IZNNVHCNWQYYJND74	54	Submitted	Thu Nov 27 08:54:07 PST 2014	Mon Nov 24 08:32:47 PST 2014	Mon Nov 24 08:54:07 PST 2014						[]	{}	7.228383333	'it has been sitting for a while'	inferential		inferential	
54	15700	Heather	dog	F	I think the neighbor's dog is barking.	think	0.45	7	english	2	Male	32		Yes	1	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3QEMNNSB2XYP7IZNNVHCNWQYYJND74	54	Submitted	Thu Nov 27 08:54:07 PST 2014	Mon Nov 24 08:32:47 PST 2014	Mon Nov 24 08:54:07 PST 2014						[]	{}	7.228383333	'she thinks she hears dog barking'	perceptual_uncertain		perceptual_uncertain	
54	15401	Emily	train	F	The train must be late.	must	0.87	8	english	2	Male	32		Yes	1	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3QEMNNSB2XYP7IZNNVHCNWQYYJND74	54	Submitted	Thu Nov 27 08:54:07 PST 2014	Mon Nov 24 08:32:47 PST 2014	Mon Nov 24 08:54:07 PST 2014						[]	{}	7.228383333	it's not on time	perceptual	experience	perceptual	
55	12268	Samantha	dinner	F	Dinner is probably ready.	probably	0.71	3	English	2	Male	24	Thank you fun	Yes	1	Linux	640	360	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3WQ3B2KGE8FIHZM1KJ9XRWBLSCAB1X	55	Submitted	Thu Nov 27 08:55:21 PST 2014	Mon Nov 24 08:29:09 PST 2014	Mon Nov 24 08:55:21 PST 2014						[]	{}	2.219433333	'She saw it'	perceptual	seeing	perceptual	
55	35820	Julie	sun	F	I think it's sunny out.	think	0.69	4	English	2	Male	24	Thank you fun	Yes	1	Linux	640	360	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3WQ3B2KGE8FIHZM1KJ9XRWBLSCAB1X	55	Submitted	Thu Nov 27 08:55:21 PST 2014	Mon Nov 24 08:29:09 PST 2014	Mon Nov 24 08:55:21 PST 2014						[]	{}	2.219433333	'She was just outside'	perceptual	experience	perceptual	
55	16842	Jeffrey	coffee	M	The coffee must be cold.	must	0.69	5	English	2	Male	24	Thank you fun	Yes	1	Linux	640	360	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3WQ3B2KGE8FIHZM1KJ9XRWBLSCAB1X	55	Submitted	Thu Nov 27 08:55:21 PST 2014	Mon Nov 24 08:29:09 PST 2014	Mon Nov 24 08:55:21 PST 2014						[]	{}	2.219433333	'Its been a while'	inferential		inferential	
55	14381	Raymond	dog	M	The neighbor's dog might be barking.	might	0.65	6	English	2	Male	24	Thank you fun	Yes	1	Linux	640	360	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3WQ3B2KGE8FIHZM1KJ9XRWBLSCAB1X	55	Submitted	Thu Nov 27 08:55:21 PST 2014	Mon Nov 24 08:29:09 PST 2014	Mon Nov 24 08:55:21 PST 2014						[]	{}	2.219433333	'He hears a dog '	perceptual	hearing	perceptual	
55	11524	Betty	train	F	I know the train is late.	know	0.63	7	English	2	Male	24	Thank you fun	Yes	1	Linux	640	360	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3WQ3B2KGE8FIHZM1KJ9XRWBLSCAB1X	55	Submitted	Thu Nov 27 08:55:21 PST 2014	Mon Nov 24 08:29:09 PST 2014	Mon Nov 24 08:55:21 PST 2014						[]	{}	2.219433333	'She checked online'	reportative		reportative	
55	17319	Susan	rain	F	It's raining.	bare	0.73	8	English	2	Male	24	Thank you fun	Yes	1	Linux	640	360	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3WQ3B2KGE8FIHZM1KJ9XRWBLSCAB1X	55	Submitted	Thu Nov 27 08:55:21 PST 2014	Mon Nov 24 08:29:09 PST 2014	Mon Nov 24 08:55:21 PST 2014						[]	{}	2.219433333	'She was just outside'	perceptual	experience	perceptual	
56	27514	Amy	sun	F	It's sunny out.	bare	0.95	3	English	1	Male	22		Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3N2BF7Y2VQTP41BCDX2RXZ2ML0BHMS	56	Submitted	Thu Nov 27 08:55:32 PST 2014	Mon Nov 24 08:29:56 PST 2014	Mon Nov 24 08:55:32 PST 2014						[]	{}	15.00405	"'She walked in, which I assume means from outside. '"	perceptual_uncertain	experience	perceptual	
56	585913	Heather	coffee	F	The coffee is probably cold.	probably	0.35	4	English	1	Male	22		Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3N2BF7Y2VQTP41BCDX2RXZ2ML0BHMS	56	Submitted	Thu Nov 27 08:55:32 PST 2014	Mon Nov 24 08:29:56 PST 2014	Mon Nov 24 08:55:32 PST 2014						[]	{}	15.00405	"She is probably basing this off of past experiences, so she could be right but she doesn't know for sure. "	inferential		inferential	
56	43936	Samantha	dog	F	The neighbor's dog might be barking.	might	0.35	5	English	1	Male	22		Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3N2BF7Y2VQTP41BCDX2RXZ2ML0BHMS	56	Submitted	Thu Nov 27 08:55:32 PST 2014	Mon Nov 24 08:29:56 PST 2014	Mon Nov 24 08:55:32 PST 2014						[]	{}	15.00405	"I don't know, maybe she heard some barking and thought it could be the neighbors dog, but doesn't know for sure."	perceptual_uncertain		inferential	
56	29928	William	dinner	M	Dinner must be ready.	must	0.72	6	English	1	Male	22		Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3N2BF7Y2VQTP41BCDX2RXZ2ML0BHMS	56	Submitted	Thu Nov 27 08:55:32 PST 2014	Mon Nov 24 08:29:56 PST 2014	Mon Nov 24 08:55:32 PST 2014						[]	{}	15.00405	"I don't, but him saying must gets me thinking that he is probably right. "	meta		neg	
